Permit,Brand
PL/20135/EXP/ES/2017,Pemex
PL/20136/EXP/ES/2017,Pemex
PL/2014/EXP/ES/2015,Pemex
PL/2015/EXP/ES/2015,BP
PL/2016/EXP/ES/2015,Pemex
PL/20160/EXP/ES/2017,Total
PL/20161/EXP/ES/2017,Pemex
PL/20162/EXP/ES/2017,Pemex
PL/20163/EXP/ES/2017,La Gas
PL/20164/EXP/ES/2017,Chevron
PL/20165/EXP/ES/2017,Pemex
PL/20166/EXP/ES/2017,Pemex
PL/20167/EXP/ES/2017,Pemex
PL/20168/EXP/ES/2017,Pemex
PL/20169/EXP/ES/2017,Pemex
PL/2017/EXP/ES/2015,Pemex
PL/2018/EXP/ES/2015,Pemex
PL/20186/EXP/ES/2017,Pemex
PL/20187/EXP/ES/2017,La Gas
PL/20188/EXP/ES/2017,Pemex
PL/20189/EXP/ES/2017,Pemex
PL/2019/EXP/ES/2015,Pemex
PL/20190/EXP/ES/2017,Pemex
PL/20191/EXP/ES/2017,Pemex
PL/20192/EXP/ES/2017,Arco
PL/20193/EXP/ES/2017,Arco
PL/20194/EXP/ES/2017,Pemex
PL/20195/EXP/ES/2017,Pemex
PL/20196/EXP/ES/2017,La Gas
PL/20197/EXP/ES/2017,Pemex
PL/20198/EXP/ES/2017,Pemex
PL/20199/EXP/ES/2017,Pemex
PL/2020/EXP/ES/2015,G500
PL/20200/EXP/ES/2017,Pemex
PL/20201/EXP/ES/2017,Pemex
PL/20202/EXP/ES/2017,Pemex
PL/20203/EXP/ES/2017,Pemex
PL/20204/EXP/ES/2017,Gulf
PL/20205/EXP/ES/2017,Pemex
PL/20206/EXP/ES/2017,Pemex
PL/20207/EXP/ES/2017,Pemex
PL/20208/EXP/ES/2017,Pemex
PL/2021/EXP/ES/2015,Pemex
PL/2022/EXP/ES/2015,Pemex
PL/2023/EXP/ES/2015,Pemex
PL/20232/EXP/ES/2017,Pemex
PL/20233/EXP/ES/2017,Pemex
PL/20234/EXP/ES/2017,Shell
PL/20235/EXP/ES/2017,Pemex
PL/20236/EXP/ES/2017,Pemex
PL/20237/EXP/ES/2017,La Gas
PL/20238/EXP/ES/2017,Pemex
PL/20239/EXP/ES/2017,Pemex
PL/2024/EXP/ES/2015,Pemex
PL/20240/EXP/ES/2017,Pemex
PL/20241/EXP/ES/2017,Pemex
PL/20242/EXP/ES/2017,Oxxo Gas
PL/20243/EXP/ES/2017,Oxxo Gas
PL/20244/EXP/ES/2017,Pemex
PL/2025/EXP/ES/2015,Pemex
PL/2026/EXP/ES/2015,Pemex
PL/2027/EXP/ES/2015,BP
PL/20278/EXP/ES/2017,Pemex
PL/20279/EXP/ES/2017,BP
PL/2028/EXP/ES/2015,Pemex
PL/20280/EXP/ES/2017,BP
PL/20281/EXP/ES/2017,Pemex
PL/20282/EXP/ES/2017,BP
PL/20283/EXP/ES/2017,Pemex
PL/20284/EXP/ES/2017,Pemex
PL/20285/EXP/ES/2017,Pemex
PL/20286/EXP/ES/2017,Pemex
PL/20288/EXP/ES/2017,Pemex
PL/20289/EXP/ES/2017,Pemex
PL/2029/EXP/ES/2015,Pemex
PL/20290/EXP/ES/2017,Pemex
PL/20291/EXP/ES/2017,Pemex
PL/20294/EXP/ES/2017,Pemex
PL/2030/EXP/ES/2015,Pemex
PL/2031/EXP/ES/2015,Pemex
PL/2032/EXP/ES/2015,Pemex
PL/20325/EXP/ES/2017,Pemex
PL/20326/EXP/ES/2017,Pemex
PL/20327/EXP/ES/2017,Pemex
PL/20328/EXP/ES/2017,Pemex
PL/20329/EXP/ES/2017,Pemex
PL/2033/EXP/ES/2015,Pemex
PL/20331/EXP/ES/2017,Mobil
PL/20332/EXP/ES/2017,Pemex
PL/20333/EXP/ES/2017,Pemex
PL/20334/EXP/ES/2017,Pemex
PL/20335/EXP/ES/2017,Pemex
PL/20336/EXP/ES/2017,Total
PL/20337/EXP/ES/2017,Pemex
PL/20338/EXP/ES/2017,Pemex
PL/20339/EXP/ES/2017,Pemex
PL/2034/EXP/ES/2015,Pemex
PL/20340/EXP/ES/2017,Pemex
PL/20341/EXP/ES/2017,Gulf
PL/20342/EXP/ES/2017,BP
PL/20343/EXP/ES/2017,BP
PL/20345/EXP/ES/2017,Pemex
PL/20346/EXP/ES/2017,Pemex
PL/20347/EXP/ES/2017,Pemex
PL/2035/EXP/ES/2015,Pemex
PL/2036/EXP/ES/2015,Pemex
PL/2037/EXP/ES/2015,Pemex
PL/2038/EXP/ES/2015,Pemex
PL/2039/EXP/ES/2015,Pemex
PL/20395/EXP/ES/2017,Pemex
PL/20396/EXP/ES/2017,Pemex
PL/20397/EXP/ES/2017,Mobil
PL/20399/EXP/ES/2017,Pemex
PL/2040/EXP/ES/2015,Pemex
PL/20400/EXP/ES/2017,La Gas
PL/20401/EXP/ES/2017,Pemex
PL/20402/EXP/ES/2017,Pemex
PL/20403/EXP/ES/2017,Pemex
PL/20404/EXP/ES/2017,Pemex
PL/20405/EXP/ES/2017,Pemex
PL/20406/EXP/ES/2017,Pemex
PL/20407/EXP/ES/2017,Pemex
PL/20408/EXP/ES/2017,Pemex
PL/20409/EXP/ES/2017,Pemex
PL/2041/EXP/ES/2015,Pemex
PL/20410/EXP/ES/2017,Mobil
PL/2042/EXP/ES/2015,Pemex
PL/2043/EXP/ES/2015,Pemex
PL/20439/EXP/ES/2017,BP
PL/2044/EXP/ES/2015,Pemex
PL/20440/EXP/ES/2017,Pemex
PL/20441/EXP/ES/2017,Pemex
PL/20442/EXP/ES/2017,Pemex
PL/20443/EXP/ES/2017,Oxxo Gas
PL/20444/EXP/ES/2017,BP
PL/20445/EXP/ES/2017,BP
PL/20446/EXP/ES/2017,Pemex
PL/20447/EXP/ES/2017,Pemex
PL/20448/EXP/ES/2017,Pemex
PL/20449/EXP/ES/2017,Hidrosina
PL/2045/EXP/ES/2015,Pemex
PL/20450/EXP/ES/2017,Hidrosina
PL/20451/EXP/ES/2017,Pemex
PL/20452/EXP/ES/2017,Shell
PL/20453/EXP/ES/2017,Pemex
PL/20454/EXP/ES/2017,Pemex
PL/20455/EXP/ES/2017,Pemex
PL/2046/EXP/ES/2015,Pemex
PL/2047/EXP/ES/2015,Pemex
PL/2048/EXP/ES/2015,Pemex
PL/20489/EXP/ES/2017,Pemex
PL/2049/EXP/ES/2015,Pemex
PL/20490/EXP/ES/2017,Pemex
PL/20491/EXP/ES/2017,Pemex
PL/20492/EXP/ES/2017,Pemex
PL/20493/EXP/ES/2017,Pemex
PL/20494/EXP/ES/2017,Oxxo Gas
PL/20496/EXP/ES/2017,Oxxo Gas
PL/20497/EXP/ES/2017,Oxxo Gas
PL/20498/EXP/ES/2017,Oxxo Gas
PL/20499/EXP/ES/2017,Oxxo Gas
PL/2050/EXP/ES/2015,Pemex
PL/20500/EXP/ES/2017,Pemex
PL/2051/EXP/ES/2015,BP
PL/2052/EXP/ES/2015,Pemex
PL/2053/EXP/ES/2015,Shell
PL/20531/EXP/ES/2017,La Gas
PL/20532/EXP/ES/2017,Pemex
PL/20533/EXP/ES/2017,La Gas
PL/20534/EXP/ES/2017,Pemex
PL/20535/EXP/ES/2017,BP
PL/20536/EXP/ES/2017,Pemex
PL/20537/EXP/ES/2017,G500
PL/20538/EXP/ES/2017,G500
PL/20539/EXP/ES/2017,Pemex
PL/2054/EXP/ES/2015,Pemex
PL/20540/EXP/ES/2017,Pemex
PL/20541/EXP/ES/2017,Arco
PL/20542/EXP/ES/2017,Arco
PL/20543/EXP/ES/2017,Pemex
PL/20544/EXP/ES/2017,Pemex
PL/20545/EXP/ES/2017,Pemex
PL/20546/EXP/ES/2017,Pemex
PL/20547/EXP/ES/2017,Pemex
PL/20548/EXP/ES/2017,Repsol
PL/20549/EXP/ES/2017,Pemex
PL/2055/EXP/ES/2015,Pemex
PL/2056/EXP/ES/2015,Shell
PL/2057/EXP/ES/2015,Pemex
PL/20575/EXP/ES/2017,Pemex
PL/20576/EXP/ES/2017,Pemex
PL/20577/EXP/ES/2017,Chevron
PL/20578/EXP/ES/2017,Pemex
PL/20579/EXP/ES/2017,Pemex
PL/2058/EXP/ES/2015,Pemex
PL/20580/EXP/ES/2017,Pemex
PL/20581/EXP/ES/2017,Pemex
PL/20582/EXP/ES/2017,Gaxo
PL/20583/EXP/ES/2017,Pemex
PL/20584/EXP/ES/2017,BP
PL/20585/EXP/ES/2017,Oxxo Gas
PL/20586/EXP/ES/2017,Pemex
PL/20587/EXP/ES/2017,Pemex
PL/20588/EXP/ES/2017,Pemex
PL/2059/EXP/ES/2015,Pemex
PL/2060/EXP/ES/2015,Pemex
PL/2061/EXP/ES/2015,BP
PL/20610/EXP/ES/2017,Shell
PL/20611/EXP/ES/2017,Pemex
PL/20612/EXP/ES/2017,Pemex
PL/20613/EXP/ES/2017,Pemex
PL/20614/EXP/ES/2017,BP
PL/20615/EXP/ES/2017,Pemex
PL/20616/EXP/ES/2017,Pemex
PL/20617/EXP/ES/2017,Pemex
PL/2062/EXP/ES/2015,Pemex
PL/2063/EXP/ES/2015,Pemex
PL/2064/EXP/ES/2015,Pemex
PL/2065/EXP/ES/2015,Pemex
PL/2066/EXP/ES/2015,Pemex
PL/20664/EXP/ES/2017,Pemex
PL/20665/EXP/ES/2017,Pemex
PL/20666/EXP/ES/2017,Pemex
PL/20667/EXP/ES/2017,Pemex
PL/20668/EXP/ES/2017,Pemex
PL/20669/EXP/ES/2017,G500
PL/2067/EXP/ES/2015,BP
PL/20670/EXP/ES/2017,Pemex
PL/20671/EXP/ES/2017,Pemex
PL/20672/EXP/ES/2017,Pemex
PL/20673/EXP/ES/2017,Pemex
PL/20675/EXP/ES/2017,Pemex
PL/20676/EXP/ES/2017,Pemex
PL/20677/EXP/ES/2017,G500
PL/2068/EXP/ES/2015,G500
PL/2069/EXP/ES/2015,Mobil
PL/2070/EXP/ES/2015,Mobil
PL/2071/EXP/ES/2015,G500
PL/2072/EXP/ES/2015,Pemex
PL/2073/EXP/ES/2015,Pemex
PL/2074/EXP/ES/2015,Pemex
PL/2075/EXP/ES/2015,Pemex
PL/2076/EXP/ES/2015,G500
PL/20760/EXP/ES/2017,Pemex
PL/20761/EXP/ES/2017,Pemex
PL/20762/EXP/ES/2017,Pemex
PL/20763/EXP/ES/2017,Pemex
PL/20764/EXP/ES/2017,Pemex
PL/20765/EXP/ES/2017,Pemex
PL/20766/EXP/ES/2017,Pemex
PL/20767/EXP/ES/2017,Pemex
PL/20768/EXP/ES/2017,Pemex
PL/20769/EXP/ES/2017,Pemex
PL/2077/EXP/ES/2015,Pemex
PL/20770/EXP/ES/2017,Pemex
PL/20771/EXP/ES/2017,Pemex
PL/20772/EXP/ES/2017,Pemex
PL/20773/EXP/ES/2017,Shell
PL/20774/EXP/ES/2017,Shell
PL/20775/EXP/ES/2017,G500
PL/20777/EXP/ES/2017,Pemex
PL/20778/EXP/ES/2017,Pemex
PL/20779/EXP/ES/2017,Shell
PL/2078/EXP/ES/2015,Mobil
PL/20780/EXP/ES/2017,Oxxo Gas
PL/20781/EXP/ES/2017,Pemex
PL/2079/EXP/ES/2015,Oxxo Gas
PL/20799/EXP/ES/2018,Pemex
PL/2080/EXP/ES/2015,Pemex
PL/20800/EXP/ES/2018,Pemex
PL/20801/EXP/ES/2018,Shell
PL/20802/EXP/ES/2018,Pemex
PL/20803/EXP/ES/2018,La Gas
PL/20804/EXP/ES/2018,Pemex
PL/20805/EXP/ES/2018,Pemex
PL/20806/EXP/ES/2018,Pemex
PL/20807/EXP/ES/2018,Pemex
PL/20808/EXP/ES/2018,Pemex
PL/20809/EXP/ES/2018,Pemex
PL/2081/EXP/ES/2015,Pemex
PL/20810/EXP/ES/2018,Pemex
PL/20811/EXP/ES/2018,BP
PL/20812/EXP/ES/2018,Pemex
PL/20814/EXP/ES/2018,Pemex
PL/2082/EXP/ES/2015,Pemex
PL/2083/EXP/ES/2015,Pemex
PL/2084/EXP/ES/2015,Pemex
PL/20843/EXP/ES/2018,Pemex
PL/20844/EXP/ES/2018,Pemex
PL/20845/EXP/ES/2018,Pemex
PL/20846/EXP/ES/2018,Pemex
PL/20847/EXP/ES/2018,Pemex
PL/20848/EXP/ES/2018,BP
PL/20849/EXP/ES/2018,Oxxo Gas
PL/2085/EXP/ES/2015,Pemex
PL/20850/EXP/ES/2018,Oxxo Gas
PL/20851/EXP/ES/2018,Pemex
PL/2086/EXP/ES/2015,Pemex
PL/2087/EXP/ES/2015,Pemex
PL/20876/EXP/ES/2018,Pemex
PL/20877/EXP/ES/2018,Pemex
PL/20878/EXP/ES/2018,BP
PL/20879/EXP/ES/2018,Pemex
PL/2088/EXP/ES/2015,Pemex
PL/20880/EXP/ES/2018,Pemex
PL/20881/EXP/ES/2018,Pemex
PL/20882/EXP/ES/2018,Pemex
PL/20883/EXP/ES/2018,Pemex
PL/20884/EXP/ES/2018,Pemex
PL/20885/EXP/ES/2018,Pemex
PL/20886/EXP/ES/2018,Pemex
PL/20887/EXP/ES/2018,Shell
PL/20888/EXP/ES/2018,Pemex
PL/20889/EXP/ES/2018,G500
PL/2089/EXP/ES/2015,Chevron
PL/20890/EXP/ES/2018,Oxxo Gas
PL/20891/EXP/ES/2018,Pemex
PL/2090/EXP/ES/2015,Pemex
PL/2091/EXP/ES/2015,Pemex
PL/20917/EXP/ES/2018,Pemex
PL/20918/EXP/ES/2018,Arco
PL/20919/EXP/ES/2018,Pemex
PL/2092/EXP/ES/2015,BP
PL/20920/EXP/ES/2018,Pemex
PL/20921/EXP/ES/2018,Pemex
PL/20922/EXP/ES/2018,Pemex
PL/20923/EXP/ES/2018,Pemex
PL/20924/EXP/ES/2018,Arco
PL/20925/EXP/ES/2018,Shell
PL/20926/EXP/ES/2018,Pemex
PL/20927/EXP/ES/2018,Pemex
PL/20928/EXP/ES/2018,Pemex
PL/20929/EXP/ES/2018,Repsol
PL/2093/EXP/ES/2015,Pemex
PL/20930/EXP/ES/2018,Pemex
PL/20931/EXP/ES/2018,Arco
PL/2094/EXP/ES/2015,Pemex
PL/20947/EXP/ES/2018,Pemex
PL/20948/EXP/ES/2018,Pemex
PL/20949/EXP/ES/2018,Pemex
PL/2095/EXP/ES/2015,Pemex
PL/20950/EXP/ES/2018,Pemex
PL/20951/EXP/ES/2018,Pemex
PL/20952/EXP/ES/2018,Pemex
PL/20953/EXP/ES/2018,Pemex
PL/20954/EXP/ES/2018,Pemex
PL/20956/EXP/ES/2018,Pemex
PL/20957/EXP/ES/2018,Pemex
PL/20958/EXP/ES/2018,Shell
PL/20959/EXP/ES/2018,Pemex
PL/2096/EXP/ES/2015,Pemex
PL/20960/EXP/ES/2018,Pemex
PL/20961/EXP/ES/2018,Shell
PL/20962/EXP/ES/2018,Shell
PL/20963/EXP/ES/2018,Shell
PL/20964/EXP/ES/2018,Shell
PL/20965/EXP/ES/2018,Shell
PL/20966/EXP/ES/2018,Pemex
PL/20967/EXP/ES/2018,Pemex
PL/20968/EXP/ES/2018,Pemex
PL/20969/EXP/ES/2018,Pemex
PL/2097/EXP/ES/2015,Pemex
PL/20970/EXP/ES/2018,Pemex
PL/20971/EXP/ES/2018,Pemex
PL/20972/EXP/ES/2018,Pemex
PL/2098/EXP/ES/2015,Pemex
PL/2099/EXP/ES/2015,Total
PL/2100/EXP/ES/2015,G500
PL/21005/EXP/ES/2018,Pemex
PL/21006/EXP/ES/2018,Shell
PL/21007/EXP/ES/2018,Pemex
PL/21008/EXP/ES/2018,Pemex
PL/2101/EXP/ES/2015,BP
PL/21010/EXP/ES/2018,Pemex
PL/21011/EXP/ES/2018,Pemex
PL/21012/EXP/ES/2018,Pemex
PL/21013/EXP/ES/2018,Pemex
PL/21014/EXP/ES/2018,Pemex
PL/21015/EXP/ES/2018,Shell
PL/21016/EXP/ES/2018,Shell
PL/21017/EXP/ES/2018,Shell
PL/21018/EXP/ES/2018,Pemex
PL/21019/EXP/ES/2018,Gulf
PL/2102/EXP/ES/2015,Pemex
PL/21020/EXP/ES/2018,Pemex
PL/21021/EXP/ES/2018,Pemex
PL/21022/EXP/ES/2018,Shell
PL/21024/EXP/ES/2018,Shell
PL/21025/EXP/ES/2018,Pemex
PL/21026/EXP/ES/2018,Pemex
PL/21027/EXP/ES/2018,Pemex
PL/21028/EXP/ES/2018,Pemex
PL/21029/EXP/ES/2018,Shell
PL/2103/EXP/ES/2015,Pemex
PL/21030/EXP/ES/2018,Pemex
PL/21031/EXP/ES/2018,Pemex
PL/21032/EXP/ES/2018,Pemex
PL/21033/EXP/ES/2018,Pemex
PL/21034/EXP/ES/2018,Shell
PL/21035/EXP/ES/2018,Shell
PL/21036/EXP/ES/2018,Pemex
PL/21037/EXP/ES/2018,Pemex
PL/21038/EXP/ES/2018,Pemex
PL/2104/EXP/ES/2015,BP
PL/2105/EXP/ES/2015,Pemex
PL/21057/EXP/ES/2018,Pemex
PL/21058/EXP/ES/2018,Pemex
PL/21059/EXP/ES/2018,Mobil
PL/2106/EXP/ES/2015,Pemex
PL/21060/EXP/ES/2018,Pemex
PL/21061/EXP/ES/2018,Pemex
PL/21062/EXP/ES/2018,Pemex
PL/21063/EXP/ES/2018,Pemex
PL/21064/EXP/ES/2018,Pemex
PL/21065/EXP/ES/2018,Pemex
PL/21066/EXP/ES/2018,Pemex
PL/21067/EXP/ES/2018,Pemex
PL/21068/EXP/ES/2018,Pemex
PL/2107/EXP/ES/2015,Pemex
PL/21071/EXP/ES/2018,Shell
PL/21072/EXP/ES/2018,Pemex
PL/21073/EXP/ES/2018,Pemex
PL/21074/EXP/ES/2018,Shell
PL/21075/EXP/ES/2018,Pemex
PL/21076/EXP/ES/2018,Pemex
PL/2108/EXP/ES/2015,Pemex
PL/2109/EXP/ES/2015,Pemex
PL/2110/EXP/ES/2015,Shell
PL/21109/EXP/ES/2018,Pemex
PL/2111/EXP/ES/2015,Pemex
PL/21110/EXP/ES/2018,Pemex
PL/21111/EXP/ES/2018,Pemex
PL/21112/EXP/ES/2018,Pemex
PL/21113/EXP/ES/2018,BP
PL/21114/EXP/ES/2018,Pemex
PL/21115/EXP/ES/2018,G500
PL/21116/EXP/ES/2018,Pemex
PL/21117/EXP/ES/2018,Pemex
PL/21118/EXP/ES/2018,Pemex
PL/21119/EXP/ES/2018,Pemex
PL/2112/EXP/ES/2015,Pemex
PL/21120/EXP/ES/2018,Pemex
PL/21122/EXP/ES/2018,Pemex
PL/21123/EXP/ES/2018,Shell
PL/21124/EXP/ES/2018,Shell
PL/21125/EXP/ES/2018,Pemex
PL/21126/EXP/ES/2018,Pemex
PL/21128/EXP/ES/2018,Pemex
PL/21129/EXP/ES/2018,BP
PL/2113/EXP/ES/2015,Oxxo Gas
PL/21130/EXP/ES/2018,Pemex
PL/21131/EXP/ES/2018,Pemex
PL/21132/EXP/ES/2018,Pemex
PL/21133/EXP/ES/2018,Pemex
PL/2114/EXP/ES/2015,Pemex
PL/2115/EXP/ES/2015,G500
PL/2116/EXP/ES/2015,BP
PL/21166/EXP/ES/2018,Pemex
PL/21167/EXP/ES/2018,Pemex
PL/21168/EXP/ES/2018,Pemex
PL/21169/EXP/ES/2018,Pemex
PL/2117/EXP/ES/2015,Oxxo Gas
PL/21170/EXP/ES/2018,Pemex
PL/21171/EXP/ES/2018,Pemex
PL/21172/EXP/ES/2018,Pemex
PL/21173/EXP/ES/2018,Pemex
PL/21175/EXP/ES/2018,Pemex
PL/21176/EXP/ES/2018,Pemex
PL/21177/EXP/ES/2018,Shell
PL/21179/EXP/ES/2018,Pemex
PL/2118/EXP/ES/2015,Pemex
PL/21180/EXP/ES/2018,Pemex
PL/21181/EXP/ES/2018,BP
PL/21183/EXP/ES/2018,Pemex
PL/21184/EXP/ES/2018,Pemex
PL/2119/EXP/ES/2015,Pemex
PL/2120/EXP/ES/2015,BP
PL/2121/EXP/ES/2015,Pemex
PL/21215/EXP/ES/2018,Pemex
PL/21216/EXP/ES/2018,Pemex
PL/21217/EXP/ES/2018,Pemex
PL/21219/EXP/ES/2018,Pemex
PL/2122/EXP/ES/2015,Pemex
PL/21220/EXP/ES/2018,Pemex
PL/21221/EXP/ES/2018,Pemex
PL/21222/EXP/ES/2018,Pemex
PL/21224/EXP/ES/2018,Pemex
PL/21225/EXP/ES/2018,Shell
PL/21226/EXP/ES/2018,BP
PL/21227/EXP/ES/2018,Pemex
PL/21228/EXP/ES/2018,Gulf
PL/2123/EXP/ES/2015,Pemex
PL/2124/EXP/ES/2015,Pemex
PL/2125/EXP/ES/2015,Pemex
PL/2126/EXP/ES/2015,Gulf
PL/21269/EXP/ES/2018,Pemex
PL/2127/EXP/ES/2015,Pemex
PL/21270/EXP/ES/2018,Pemex
PL/21271/EXP/ES/2018,Pemex
PL/21272/EXP/ES/2018,Pemex
PL/21273/EXP/ES/2018,Repsol
PL/21274/EXP/ES/2018,Pemex
PL/21275/EXP/ES/2018,BP
PL/21276/EXP/ES/2018,Shell
PL/21277/EXP/ES/2018,Pemex
PL/21278/EXP/ES/2018,Pemex
PL/2128/EXP/ES/2015,G500
PL/2129/EXP/ES/2015,Pemex
PL/2130/EXP/ES/2015,G500
PL/2131/EXP/ES/2015,Pemex
PL/2132/EXP/ES/2015,Pemex
PL/21327/EXP/ES/2018,BP
PL/21328/EXP/ES/2018,Pemex
PL/21329/EXP/ES/2018,Pemex
PL/2133/EXP/ES/2015,Pemex
PL/21330/EXP/ES/2018,Pemex
PL/21331/EXP/ES/2018,Pemex
PL/21333/EXP/ES/2018,Pemex
PL/21334/EXP/ES/2018,Pemex
PL/21335/EXP/ES/2018,Shell
PL/21338/EXP/ES/2018,Shell
PL/21339/EXP/ES/2018,Pemex
PL/2134/EXP/ES/2015,Pemex
PL/21340/EXP/ES/2018,Pemex
PL/21341/EXP/ES/2018,Pemex
PL/21342/EXP/ES/2018,Pemex
PL/2135/EXP/ES/2015,Total
PL/2136/EXP/ES/2015,Pemex
PL/21360/EXP/ES/2018,La Gas
PL/21362/EXP/ES/2018,Pemex
PL/21363/EXP/ES/2018,Pemex
PL/21364/EXP/ES/2018,Repsol
PL/21367/EXP/ES/2018,Gulf
PL/21368/EXP/ES/2018,Pemex
PL/21369/EXP/ES/2018,Pemex
PL/2137/EXP/ES/2015,Pemex
PL/21370/EXP/ES/2018,Repsol
PL/21371/EXP/ES/2018,Pemex
PL/21372/EXP/ES/2018,Pemex
PL/21373/EXP/ES/2018,Pemex
PL/21374/EXP/ES/2018,Pemex
PL/2138/EXP/ES/2015,Pemex
PL/2139/EXP/ES/2015,Pemex
PL/2140/EXP/ES/2015,Pemex
PL/2141/EXP/ES/2015,Pemex
PL/2142/EXP/ES/2015,Pemex
PL/2143/EXP/ES/2015,Pemex
PL/21438/EXP/ES/2018,Pemex
PL/21439/EXP/ES/2018,G500
PL/2144/EXP/ES/2015,Pemex
PL/21440/EXP/ES/2018,Pemex
PL/21441/EXP/ES/2018,Pemex
PL/21442/EXP/ES/2018,BP
PL/21443/EXP/ES/2018,Pemex
PL/21444/EXP/ES/2018,Pemex
PL/21445/EXP/ES/2018,Pemex
PL/21446/EXP/ES/2018,Pemex
PL/21448/EXP/ES/2018,G500
PL/21449/EXP/ES/2018,G500
PL/2145/EXP/ES/2015,Pemex
PL/21451/EXP/ES/2018,Pemex
PL/21452/EXP/ES/2018,Pemex
PL/21453/EXP/ES/2018,Pemex
PL/21454/EXP/ES/2018,Pemex
PL/21455/EXP/ES/2018,Shell
PL/21456/EXP/ES/2018,Pemex
PL/2146/EXP/ES/2015,GGR
PL/2147/EXP/ES/2015,Pemex
PL/2148/EXP/ES/2015,Pemex
PL/21484/EXP/ES/2018,G500
PL/21485/EXP/ES/2018,Pemex
PL/21486/EXP/ES/2018,Pemex
PL/21487/EXP/ES/2018,Pemex
PL/21488/EXP/ES/2018,Pemex
PL/21489/EXP/ES/2018,Pemex
PL/2149/EXP/ES/2015,Pemex
PL/21490/EXP/ES/2018,Pemex
PL/2150/EXP/ES/2015,Mobil
PL/2151/EXP/ES/2015,Pemex
PL/2152/EXP/ES/2015,Mobil
PL/2153/EXP/ES/2015,Pemex
PL/2154/EXP/ES/2015,Pemex
PL/21545/EXP/ES/2018,Pemex
PL/21546/EXP/ES/2018,Pemex
PL/21548/EXP/ES/2018,Pemex
PL/21549/EXP/ES/2018,Pemex
PL/2155/EXP/ES/2015,Pemex
PL/21550/EXP/ES/2018,Pemex
PL/21551/EXP/ES/2018,Pemex
PL/21553/EXP/ES/2018,Pemex
PL/21554/EXP/ES/2018,G500
PL/21555/EXP/ES/2018,Pemex
PL/21558/EXP/ES/2018,Oxxo Gas
PL/2156/EXP/ES/2015,Mobil
PL/21560/EXP/ES/2018,Pemex
PL/21561/EXP/ES/2018,Pemex
PL/2157/EXP/ES/2015,Mobil
PL/2158/EXP/ES/2015,Pemex
PL/2159/EXP/ES/2015,Pemex
PL/21599/EXP/ES/2018,Pemex
PL/2160/EXP/ES/2015,Pemex
PL/21600/EXP/ES/2018,Pemex
PL/21602/EXP/ES/2018,Pemex
PL/21603/EXP/ES/2018,Pemex
PL/21604/EXP/ES/2018,Pemex
PL/21605/EXP/ES/2018,Pemex
PL/21606/EXP/ES/2018,Pemex
PL/21607/EXP/ES/2018,Pemex
PL/21608/EXP/ES/2018,Pemex
PL/2161/EXP/ES/2015,Pemex
PL/21611/EXP/ES/2018,Mobil
PL/21612/EXP/ES/2018,Pemex
PL/21613/EXP/ES/2018,Pemex
PL/21615/EXP/ES/2018,Pemex
PL/21616/EXP/ES/2018,Pemex
PL/21617/EXP/ES/2018,G500
PL/21618/EXP/ES/2018,Pemex
PL/2162/EXP/ES/2015,Pemex
PL/2163/EXP/ES/2015,Pemex
PL/2164/EXP/ES/2015,Pemex
PL/2165/EXP/ES/2015,Pemex
PL/2166/EXP/ES/2015,Pemex
PL/21662/EXP/ES/2018,Pemex
PL/21666/EXP/ES/2018,BP
PL/21668/EXP/ES/2018,Pemex
PL/21669/EXP/ES/2018,Pemex
PL/2167/EXP/ES/2015,Pemex
PL/21670/EXP/ES/2018,Pemex
PL/21671/EXP/ES/2018,G500
PL/21672/EXP/ES/2018,Pemex
PL/21673/EXP/ES/2018,Pemex
PL/21674/EXP/ES/2018,Pemex
PL/21675/EXP/ES/2018,Pemex
PL/21676/EXP/ES/2018,Pemex
PL/21677/EXP/ES/2018,Pemex
PL/21678/EXP/ES/2018,Pemex
PL/2168/EXP/ES/2015,Pemex
PL/21680/EXP/ES/2018,Pemex
PL/21681/EXP/ES/2018,Pemex
PL/21682/EXP/ES/2018,Pemex
PL/21684/EXP/ES/2018,Pemex
PL/21686/EXP/ES/2018,Pemex
PL/21688/EXP/ES/2018,Mobil
PL/21689/EXP/ES/2018,Pemex
PL/2169/EXP/ES/2015,Pemex
PL/2170/EXP/ES/2015,Pemex
PL/2171/EXP/ES/2015,Pemex
PL/21718/EXP/ES/2018,Pemex
PL/21719/EXP/ES/2018,Pemex
PL/2172/EXP/ES/2015,Pemex
PL/21720/EXP/ES/2018,Pemex
PL/21721/EXP/ES/2018,Pemex
PL/21722/EXP/ES/2018,Pemex
PL/21724/EXP/ES/2018,Pemex
PL/21725/EXP/ES/2018,Pemex
PL/21726/EXP/ES/2018,Repsol
PL/21727/EXP/ES/2018,Pemex
PL/21728/EXP/ES/2018,Pemex
PL/2173/EXP/ES/2015,Pemex
PL/21730/EXP/ES/2018,Pemex
PL/21731/EXP/ES/2018,Pemex
PL/21732/EXP/ES/2018,Pemex
PL/21733/EXP/ES/2018,Pemex
PL/2174/EXP/ES/2015,Pemex
PL/2175/EXP/ES/2015,Pemex
PL/2176/EXP/ES/2015,Pemex
PL/2177/EXP/ES/2015,Pemex
PL/2178/EXP/ES/2015,Pemex
PL/21781/EXP/ES/2018,Pemex
PL/21782/EXP/ES/2018,Pemex
